id2377394,1,2016-06-12 00:43:35,2016-06-12 00:54:38,1,-73.980415344238281,40.738563537597656,-73.999481201171875,40.731151580810547,N,663
id3858529,2,2016-01-19 11:35:24,2016-01-19 12:10:48,1,-73.979026794433594,40.763938903808594,-74.005332946777344,40.710086822509766,N,2124
id3504673,2,2016-04-06 19:32:31,2016-04-06 19:39:40,1,-74.010040283203125,40.719970703125,-74.01226806640625,40.706718444824219,N,429
id2181028,2,2016-03-26 13:30:55,2016-03-26 13:38:10,1,-73.973052978515625,40.793209075927734,-73.972923278808594,40.782520294189453,N,435
id0801584,2,2016-01-30 22:01:40,2016-01-30 22:09:03,6,-73.982856750488281,40.742195129394531,-73.992080688476562,40.749183654785156,N,443
id1813257,1,2016-06-17 22:34:59,2016-06-17 22:40:40,4,-73.969017028808594,40.757839202880859,-73.957405090332031,40.765895843505859,N,341
id1324603,2,2016-05-21 07:54:58,2016-05-21 08:20:49,1,-73.969276428222656,40.797779083251953,-73.922470092773438,40.76055908203125,N,1551
id1301050,1,2016-05-27 23:12:23,2016-05-27 23:16:38,1,-73.999481201171875,40.738399505615234,-73.985786437988281,40.732814788818359,N,255
id0012891,2,2016-03-10 21:45:01,2016-03-10 22:05:26,1,-73.981048583984375,40.744338989257813,-73.972999572753906,40.789989471435547,N,1225
id1436371,2,2016-05-10 22:08:41,2016-05-10 22:29:55,1,-73.982650756835938,40.763839721679688,-74.002227783203125,40.732990264892578,N,1274
id1299289,2,2016-05-15 11:16:11,2016-05-15 11:34:59,4,-73.991531372070313,40.749439239501953,-73.95654296875,40.7706298828125,N,1128
id1187965,2,2016-02-19 09:52:46,2016-02-19 10:11:20,2,-73.962982177734375,40.756679534912109,-73.984405517578125,40.760719299316406,N,1114
id0799785,2,2016-06-01 20:58:29,2016-06-01 21:02:49,1,-73.956306457519531,40.767940521240234,-73.966110229492188,40.76300048828125,N,260
id2900608,2,2016-05-27 00:43:36,2016-05-27 01:07:10,1,-73.992195129394531,40.727226257324219,-73.974655151367188,40.783069610595703,N,1414
id3319787,1,2016-05-16 15:29:02,2016-05-16 15:32:33,1,-73.955513000488281,40.768592834472656,-73.948760986328125,40.77154541015625,N,211
id3379579,2,2016-04-11 17:29:50,2016-04-11 18:08:26,1,-73.991165161132813,40.755561828613281,-73.999290466308594,40.725353240966797,N,2316
id1154431,1,2016-04-14 08:48:26,2016-04-14 09:00:37,1,-73.994255065917969,40.745803833007813,-73.999656677246094,40.723342895507813,N,731
id3552682,1,2016-06-27 09:55:13,2016-06-27 10:17:10,1,-74.003982543945313,40.7130126953125,-73.979194641113281,40.749923706054688,N,1317
id3390316,2,2016-06-05 13:47:23,2016-06-05 13:51:34,1,-73.98388671875,40.738197326660156,-73.991203308105469,40.727870941162109,N,251
id2070428,1,2016-02-28 02:23:02,2016-02-28 02:31:08,1,-73.980369567871094,40.742420196533203,-73.962852478027344,40.760635375976563,N,486
id0809232,2,2016-04-01 12:12:25,2016-04-01 12:23:17,1,-73.979537963867188,40.753360748291016,-73.963996887207031,40.763458251953125,N,652
id2352683,1,2016-04-09 03:34:27,2016-04-09 03:41:30,1,-73.995864868164063,40.758811950683594,-73.993324279785156,40.740322113037109,N,423
id1603037,1,2016-06-25 10:36:26,2016-06-25 10:55:49,1,-73.993553161621094,40.747173309326172,-74.006141662597656,40.704383850097656,N,1163
id3321406,2,2016-06-03 08:15:05,2016-06-03 08:56:30,1,-73.955230712890625,40.777133941650391,-73.788749694824219,40.641471862792969,N,2485
id0129640,2,2016-02-14 13:27:56,2016-02-14 13:49:19,1,-73.956581115722656,40.771358489990234,-73.974967956542969,40.732791900634766,N,1283
id3587298,1,2016-02-27 21:56:01,2016-02-27 22:14:51,1,-73.9837646484375,40.749874114990234,-73.958831787109375,40.800960540771484,N,1130
id2104175,1,2016-06-20 23:07:16,2016-06-20 23:18:50,1,-73.95843505859375,40.713191986083984,-73.949539184570312,40.680252075195313,N,694
id3973319,2,2016-06-13 21:57:27,2016-06-13 22:12:19,1,-73.994216918945313,40.713306427001953,-73.98284912109375,40.692298889160156,N,892
id1410897,1,2016-03-23 14:10:39,2016-03-23 14:49:30,1,-73.98211669921875,40.756351470947266,-73.865692138671875,40.770988464355469,N,2331
id0266980,1,2016-05-17 10:47:51,2016-05-17 11:12:30,1,-73.970939636230469,40.761669158935547,-73.996238708496094,40.725368499755859,N,1479
id2822549,2,2016-05-21 13:03:24,2016-05-21 13:20:52,1,-73.998268127441406,40.720039367675781,-74.010360717773438,40.672138214111328,N,1048
id3075902,2,2016-05-10 19:27:38,2016-05-10 19:44:40,2,-74.005500793457031,40.706588745117187,-73.985816955566406,40.74420166015625,N,1022
id0023813,1,2016-04-17 14:38:30,2016-04-17 15:16:19,1,-73.990310668945313,40.756580352783203,-73.870918273925781,40.773929595947266,N,2269
id3970352,1,2016-01-09 12:55:35,2016-01-09 13:07:22,1,-74.008995056152344,40.712589263916016,-73.998634338378906,40.722808837890625,N,707
id3361153,1,2016-03-11 07:11:23,2016-03-11 07:20:09,1,-73.994560241699219,40.750526428222656,-73.978500366210938,40.756191253662109,N,526
id1870624,1,2016-01-05 15:29:54,2016-01-05 15:39:07,3,-73.951515197753906,40.770248413085937,-73.958526611328125,40.761516571044922,N,553
id2403238,1,2016-06-23 23:00:09,2016-06-23 23:04:46,1,-73.988067626953125,40.728080749511719,-73.980751037597656,40.721469879150391,N,277
id3323083,1,2016-05-27 14:26:12,2016-05-27 14:46:01,2,-73.978126525878906,40.758342742919922,-73.99224853515625,40.730541229248047,N,1189
id3720663,1,2016-05-10 16:14:56,2016-05-10 16:40:19,1,-73.977767944335937,40.774078369140625,-73.9471435546875,40.775993347167969,N,1523
id0578558,1,2016-04-21 21:28:27,2016-04-21 21:52:37,2,-73.988548278808594,40.745979309082031,-73.97088623046875,40.793384552001953,N,1450
id2573056,2,2016-04-14 13:27:52,2016-04-14 13:46:14,2,-73.974723815917969,40.751136779785156,-73.954444885253906,40.764118194580078,N,1102
id2129090,1,2016-03-14 14:05:39,2016-03-14 14:28:05,1,-73.975090026855469,40.758766174316406,-73.953201293945313,40.765068054199219,N,1346
id3961107,1,2016-03-19 01:12:46,2016-03-19 01:18:49,1,-73.976470947265625,40.739780426025391,-73.980667114257813,40.729965209960938,N,363
id3326491,2,2016-02-12 07:41:56,2016-02-12 07:51:15,1,-73.979644775390625,40.739631652832031,-73.994728088378906,40.723495483398438,N,559
id0718344,2,2016-06-13 15:52:20,2016-06-13 16:16:58,1,-74.016326904296875,40.704990386962891,-73.982109069824219,40.773750305175781,N,1478
id3188770,1,2016-01-03 16:59:02,2016-01-03 17:04:50,1,-73.985137939453125,40.732192993164063,-73.989639282226563,40.720874786376953,N,348
id1956279,2,2016-02-26 08:37:00,2016-02-26 08:43:15,1,-73.981658935546875,40.778972625732422,-73.969810485839844,40.792129516601563,N,375
id2391523,1,2016-05-18 21:50:24,2016-05-18 22:10:41,3,-73.966163635253906,40.766914367675781,-73.992179870605469,40.725818634033203,N,1217
id2662609,1,2016-04-10 19:11:03,2016-04-10 19:25:39,1,-73.965469360351562,40.765846252441406,-73.960952758789063,40.796928405761719,N,876
id2067879,2,2016-01-19 23:19:01,2016-01-19 23:44:58,1,-73.996818542480469,40.752861022949219,-73.809005737304688,40.816875457763672,N,1557
id1939961,1,2016-05-07 13:18:52,2016-05-07 13:46:19,1,-73.977256774902344,40.774246215820313,-73.990013122558594,40.732654571533203,N,1647
id0675800,2,2016-02-15 09:25:15,2016-02-15 09:35:49,6,-73.977752685546875,40.754631042480469,-74.001678466796875,40.756420135498047,N,634
id2569332,1,2016-04-13 14:24:47,2016-04-13 14:30:52,1,-73.968727111816406,40.78643798828125,-73.960494995117188,40.778152465820313,N,365
id0526266,2,2016-05-15 09:42:58,2016-05-15 09:56:37,1,-73.934883117675781,40.801010131835938,-73.983001708984375,40.722568511962891,N,819
id3827863,2,2016-04-19 11:29:08,2016-04-19 12:27:56,3,-73.792892456054688,40.657878875732422,-73.809188842773438,40.690181732177734,N,3528
id1388344,2,2016-01-02 15:41:11,2016-01-02 16:01:39,2,-73.982337951660156,40.762809753417969,-73.982856750488281,40.748779296875,N,1228
id1079955,1,2016-04-22 11:28:00,2016-04-22 12:11:27,1,-73.994850158691406,40.718780517578125,-73.983413696289062,40.75885009765625,N,2607
id0256505,1,2016-03-14 15:04:38,2016-03-14 15:16:13,1,-73.994483947753906,40.745086669921875,-73.998992919921875,40.722709655761719,N,695
id1530524,1,2016-03-19 17:41:05,2016-03-19 17:48:57,1,-73.953422546386719,40.767658233642578,-73.980316162109375,40.737781524658203,N,472
id1674872,1,2016-02-29 02:46:24,2016-02-29 02:55:10,1,-73.951850891113281,40.714069366455078,-73.967971801757813,40.688720703125,N,526
id1040444,2,2016-01-07 17:01:32,2016-01-07 17:13:33,4,-73.976951599121094,40.752021789550781,-74.001213073730469,40.751613616943359,N,721
id1674996,1,2016-05-13 12:32:12,2016-05-13 12:40:44,1,-74.001800537109375,40.72613525390625,-74.007156372070312,40.740806579589844,N,512
id1965939,1,2016-05-24 12:16:33,2016-05-24 12:28:33,1,-73.994094848632812,40.761550903320313,-73.980636596679688,40.789638519287109,N,720
id0442192,1,2016-04-10 16:07:46,2016-04-10 16:10:40,1,-74.006324768066406,40.733390808105469,-74.000007629394531,40.743255615234375,N,174
id0515898,2,2016-05-21 17:38:55,2016-05-21 17:46:53,1,-74.002571105957031,40.739311218261719,-73.99188232421875,40.744998931884766,N,478
id1182327,2,2016-02-29 11:22:35,2016-02-29 11:35:43,1,-73.94830322265625,40.774436950683594,-73.963706970214844,40.755485534667969,N,788
id3913101,1,2016-06-25 22:05:46,2016-06-25 22:22:29,2,-74.001411437988281,40.761432647705078,-73.924629211425781,40.864028930664063,N,1003
id1680350,1,2016-03-18 20:56:16,2016-03-18 20:59:51,1,-74.002983093261719,40.723312377929688,-74.001556396484375,40.728824615478516,N,215
id0913838,2,2016-02-03 16:22:50,2016-02-03 16:37:20,5,-73.97833251953125,40.754070281982422,-73.959732055664063,40.772758483886719,N,870
id3896508,2,2016-06-07 22:32:32,2016-06-07 22:46:06,1,-73.863380432128906,40.769889831542969,-73.837127685546875,40.721359252929688,N,814
id2846400,2,2016-03-16 20:13:12,2016-03-16 20:23:49,1,-73.99725341796875,40.717960357666016,-73.999252319335938,40.730018615722656,N,637
id1510700,2,2016-02-20 21:58:13,2016-02-20 21:59:10,1,-73.958396911621094,40.772628784179688,-73.955131530761719,40.774242401123047,N,57
id0813128,2,2016-02-20 18:57:43,2016-02-20 19:07:32,2,-73.991203308105469,40.749553680419922,-73.979194641113281,40.746307373046875,N,589
id1158195,1,2016-03-24 17:58:51,2016-03-24 18:36:46,1,-73.992324829101563,40.730720520019531,-73.872505187988281,40.774497985839844,N,2275
id0959273,1,2016-03-20 23:16:39,2016-03-20 23:27:26,1,-73.988838195800781,40.768901824951172,-73.955535888671875,40.771743774414063,N,647
id0739660,1,2016-05-16 13:07:10,2016-05-16 13:34:18,3,-73.9647216796875,40.806606292724609,-73.984573364257813,40.760677337646484,N,1628
id3769871,1,2016-06-17 17:32:59,2016-06-17 18:11:56,1,-73.943145751953125,40.789630889892578,-73.989479064941406,40.762763977050781,N,2337
id1818021,1,2016-03-23 00:34:10,2016-03-23 00:45:24,1,-74.01116943359375,40.703605651855469,-74.005691528320313,40.741359710693359,N,674
id0982165,2,2016-04-12 21:29:16,2016-04-12 21:49:06,1,-73.980316162109375,40.75885009765625,-74.010139465332031,40.705081939697266,N,1190
id1519515,2,2016-06-11 12:52:19,2016-06-11 13:12:10,1,-73.950492858886719,40.771266937255859,-74.001243591308594,40.746490478515625,N,1191
id1082443,2,2016-02-25 14:56:26,2016-02-25 15:09:31,1,-73.98712158203125,40.768474578857422,-73.975822448730469,40.759712219238281,N,785
id2934884,2,2016-01-07 19:32:15,2016-01-07 19:40:55,1,-73.98638916015625,40.756614685058594,-73.999794006347656,40.761631011962891,N,520
id1205949,1,2016-06-05 18:43:14,2016-06-05 18:46:52,1,-73.962608337402344,40.758827209472656,-73.954193115234375,40.764053344726562,N,218
id2592310,2,2016-06-13 07:20:46,2016-06-13 07:24:28,1,-73.99041748046875,40.756881713867188,-73.981979370117187,40.759990692138672,N,222
id0883711,1,2016-01-16 21:22:41,2016-01-16 21:42:45,1,-73.993637084960938,40.734218597412109,-73.961463928222656,40.769298553466797,N,1204
id0283075,1,2016-04-06 23:42:26,2016-04-07 00:12:08,1,-73.782478332519531,40.644645690917969,-73.981124877929688,40.72088623046875,N,1782
id2107497,1,2016-05-13 20:46:55,2016-05-13 21:06:29,2,-74.013954162597656,40.712833404541016,-73.997550964355469,40.718074798583984,N,1174
id2090852,2,2016-01-28 11:25:20,2016-01-28 11:30:56,1,-73.968826293945313,40.754196166992188,-73.972755432128906,40.746612548828125,N,336
id1297351,2,2016-06-24 14:24:31,2016-06-24 14:32:21,1,-74.003288269042969,40.726970672607422,-73.993301391601563,40.739120483398437,N,470
id0667605,2,2016-05-27 16:17:36,2016-05-27 16:23:22,1,-73.991058349609375,40.739570617675781,-74.006103515625,40.734550476074219,N,346
id1476107,1,2016-05-22 15:41:29,2016-05-22 15:48:28,1,-73.966880798339844,40.788681030273438,-73.962821960449219,40.775726318359375,N,419
id0673727,2,2016-05-18 19:15:27,2016-05-18 19:44:49,1,-73.961677551269531,40.775966644287109,-73.857391357421875,40.733283996582031,N,1762
id2030290,1,2016-03-31 11:33:30,2016-03-31 12:12:31,3,-73.86431884765625,40.769828796386719,-73.985862731933594,40.760951995849609,N,2341
id3770790,1,2016-02-13 13:12:49,2016-02-13 13:19:35,1,-73.992233276367188,40.744281768798828,-74.008232116699219,40.748825073242188,N,406
id3025098,2,2016-01-20 19:21:31,2016-01-20 19:31:27,1,-73.976982116699219,40.750301361083984,-73.999122619628906,40.739509582519531,N,596
id3333094,2,2016-06-02 23:34:00,2016-06-02 23:41:15,1,-73.973464965820313,40.755229949951172,-73.977363586425781,40.742820739746094,N,435
id2228940,1,2016-02-04 13:22:02,2016-02-04 13:40:30,1,-73.981864929199219,40.758773803710937,-73.970222473144531,40.784141540527344,N,1108
id2102594,1,2016-03-30 16:14:29,2016-03-30 17:01:33,1,-73.789840698242188,40.643558502197266,-73.970664978027344,40.687278747558594,N,2824
id0010677,1,2016-04-29 10:40:34,2016-04-29 10:53:23,2,-73.991973876953125,40.749996185302734,-73.977882385253906,40.754894256591797,N,769
id3194108,1,2016-06-01 11:48:41,2016-06-01 12:19:07,1,-74.005027770996094,40.746452331542969,-73.972007751464844,40.745780944824219,N,1826
